transaction_id,region,country,product,customer,sales_rep,transaction_date,timestamp,quantity,unit_price,total_amount,order_status,payment_method,product_details,customer_info
TXN_000568,Africa,Egypt,Electronics,Brian Barber,Donna Perkins,09-07-2023,17-03-2025 21:07,5,1540.33,7701.65,Returned,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Samsung"", ""specs"": ""Political report training last pattern scene social."", ""ratings"": 3.1}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000569,Africa,South Africa,Home & Garden,Walter Rubio,Amanda Fisher,11-11-2023,04-08-2025 10:31,10,907.58,9075.8,Cancelled,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Home Depot"", ""specs"": ""Fine kind yes although too."", ""ratings"": 1.7}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000570,Asia,China,  Clothing  ,Susan Bennett,Lee Wade,31-05-2021,12-07-2025 04:47,9,1560.95,14048.55,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Time writer president old box whether parent."", ""ratings"": 1.8}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000571,Africa,South Africa,Home & Garden,Ryan Patrick,Eric Martin,09-04-2023,11-06-2025 16:50,9,61.54,553.86,Returned,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""IKEA"", ""specs"": ""Like off action near."", ""ratings"": 1.5}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000572,Asia,China,  Home & Garden  ,Aaron Gonzalez,Emily Martinez,23-01-2022,26-05-2025 00:29,8,,10981.76,Returned,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""IKEA"", ""specs"": ""Husband challenge energy really our notice."", ""ratings"": 2.0}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000573,South America,Chile,Home & Garden,Andrew Garcia,Ashley Dawson,08-05-2021,07-05-2025 09:00,5,681.74,-3408.7,Cancelled,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""IKEA"", ""specs"": ""Since much use produce."", ""ratings"": 1.1}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000574,Europe,Germany,Home & Garden,Angela Davis,Emma Rose,01-03-2020,31-05-2025 21:22,2,1435.73,2871.46,Cancelled,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Inside player station yet mean individual."", ""ratings"": 1.6}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000575,North America,Canada,Electronics,Dawn Mays,Thomas Bennett,04-04-2024,14-08-2025 01:16,8,258.56,2068.48,Completed,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""Court center event put."", ""ratings"": 5.0}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000576,Africa,Egypt,Clothing,Pamela Flynn,Ms. Rachel Foster MD,30-05-2021,16-03-2025 06:35,7,76.89,538.23,Completed,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""Life story difficult none."", ""ratings"": 2.1}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000577,Asia,India,Clothing,Jennifer Huerta,Dominic Ferguson,31-05-2021,12-05-2025 19:32,10,570.59,5705.9,Returned,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""Name peace send oil wish also event."", ""ratings"": 4.7}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000578,Europe,Spain,Electronics,Ronald Hill,Grant Powell,07-02-2025,28-07-2025 15:29,4,909.7,3638.8,Pending,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Samsung"", ""specs"": ""Manage never accept traditional special finally candidate."", ""ratings"": 1.4}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000579,Asia,China,Sports,David Morris,Kelly Henry,19-08-2024,07-06-2025 20:10,10,1618.24,16182.4,Cancelled,Cash,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Reebok"", ""specs"": ""Say wrong enjoy believe since table claim."", ""ratings"": 3.2}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000580,North America,USA,Electronics,Jason Butler,Mark Duncan,19-06-2024,26-01-2025 15:56,10,290.26,2902.6,Returned,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Samsung"", ""specs"": ""Science drug especially spend large feel."", ""ratings"": 4.8}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000581,North America,USA,Clothing,Nancy Wilkinson,Susan Chaney,29-07-2025,11-01-2025 05:58,4,1751.69,7006.76,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Adidas"", ""specs"": ""Street social economy money a student race."", ""ratings"": 1.6}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000582,Europe,France,Clothing,Kayla Lee,Mark Carlson,16-02-2020,03-06-2025 16:32,7,1740.98,12186.86,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Adidas"", ""specs"": ""Card until increase friend rock short maintain."", ""ratings"": 2.4}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000583,South America,Argentina,Clothing,Jennifer Hall,Angela Nixon,06-07-2023,11-07-2025 16:43,4,1900.3,7601.2,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Puma"", ""specs"": ""Weight represent herself free."", ""ratings"": 4.5}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000584,Europe,Germany,Clothing,Michael Carter,George Guzman,08-07-2025,15-01-2025 13:46,5,434.2,2171,Returned,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Find itself yeah under rate notice kind."", ""ratings"": 2.2}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000585,South America,Chile,Clothing,Jason Rogers,Bradley Garcia PhD,08-06-2021,11-02-2025 17:30,10,1843.59,18435.9,Pending,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Care but heavy think close."", ""ratings"": 1.6}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000586,Asia,Singapore,Home & Garden,Brett Johnson,Jonathan Page,04-07-2023,02-05-2025 22:02,2,831.79,1663.58,Completed,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Wayfair"", ""specs"": ""Or early character method capital town direction such."", ""ratings"": 3.7}",
TXN_000587,Asia,UAE,Home & Garden,Laurie Cooke,Gary Johnson,12-01-2022,05-02-2025 20:10,3,1676.77,5030.31,Returned,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""IKEA"", ""specs"": ""Thing store throw time term peace form."", ""ratings"": 3.2}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000588,Asia,Japan,Clothing,Kayla Watson,Joseph Porter,27-04-2024,27-06-2025 08:16,9,1756.33,15806.97,Cancelled,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Play father attention she themselves."", ""ratings"": 1.7}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000589,South America,Chile,Sports,Eric Baker,Natalie Acevedo,15-08-2025,16-05-2025 05:31,,1717.96,17179.6,Pending,Cash,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Reebok"", ""specs"": ""Record his movement value money unit."", ""ratings"": 4.5}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000590,Europe,Italy,Home & Garden,Diana York,Brenda Price,23-05-2022,13-05-2025 00:53,1,1303.02,1303.02,Pending,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Wayfair"", ""specs"": ""Age control these visit huge relate."", ""ratings"": 2.8}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000591,Asia,China,Clothing,Jill Hernandez,Terri Joseph,12-02-2022,22-02-2025 22:04,1,1719.62,1719.62,Pending,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Recently clear here why of."", ""ratings"": 3.8}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000592,North America,Mexico,Electronics,John West,Patrick Cobb,05-03-2022,23-04-2025 12:50,2,1504.76,3009.52,Completed,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Samsung"", ""specs"": ""Station approach security act."", ""ratings"": 3.8}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000593,  North America  ,Mexico,Electronics,William Sherman,Joseph Koch,11-05-2020,20-02-2025 01:30,4,818.36,3273.44,Returned,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Dell"", ""specs"": ""Natural Democrat measure successful."", ""ratings"": 3.7}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000594,South America,Chile,Home & Garden,Caitlin Pruitt,Jeffrey Vargas,08-06-2021,26-03-2025 14:48,10,1479.55,14795.5,Returned,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Collection design sister management finally."", ""ratings"": 1.1}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000595,Asia,India,Electronics,Paul Alexander,Hailey Lewis,08-03-2021,13-04-2025 01:15,2,664.49,1328.98,Cancelled,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Apple"", ""specs"": ""Before man ability benefit see include blood leave."", ""ratings"": 4.1}","{""segment"": ""Premium"", ""demographics"": ""X"""
TXN_000596,South America,Brazil,Electronics,Susan Frey MD,Andrew Jones,14-02-2024,10-03-2025 19:26,10,296.91,2969.1,Pending,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Samsung"", ""specs"": ""While place thousand mother serious action."", ""ratings"": 1.1}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000597,North America,USA,Sports,Carl Williams,Joshua Bautista,03-11-2024,16-02-2025 13:35,6,981.3,5887.8,Cancelled,Credit Card,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Recently much again small opportunity."", ""ratings"": 2.8}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000598,South America,Chile,Home & Garden,Veronica Harris,Courtney Moody,26-08-2024,10-01-2025 16:48,4,1706.32,6825.28,Cancelled,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Small rock north prepare call state."", ""ratings"": 3.7}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000599,Africa,South Africa,Electronics,Theresa Dalton,Joshua Green,06-11-2022,09-03-2025 10:03,1,264.65,264.65,Cancelled,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""Adult fire own exactly change discover."", ""ratings"": 3.6}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000600,North America,Mexico,Home & Garden,Patricia Dean,Amanda Kelley,17-07-2023,20-01-2025 01:14,9,1464.4,13179.6,Returned,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Home Depot"", ""specs"": ""Give which pass sign why perhaps card former."", ""ratings"": 4.0}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000601,Asia,Singapore,Home & Garden,Beverly Schaefer,Elizabeth Moore,13-11-2022,03-04-2025 10:18,1,482.49,482.49,Returned,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Cultural professor term least could story as."", ""ratings"": 3.4}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000602,Europe,Italy,Electronics,Rachel Grant,Erik Kelley,14-05-2021,28-06-2025 01:44,,856.78,5140.68,Completed,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""New conference top reduce discuss help."", ""ratings"": 1.7}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000603,Europe,Spain,Sports,Justin Webb,Danielle Stevens,06-07-2021,14-08-2025 19:30,3,158.37,475.11,Cancelled,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Decathlon"", ""specs"": ""System since name meet type produce."", ""ratings"": 2.0}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000604,Africa,Nigeria,Clothing,Denise Stewart,Stephanie Simpson,25-05-2023,30-07-2025 09:47,8,1199.73,9597.84,Completed,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""Measure blue Democrat discover one."", ""ratings"": 3.8}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000605,North America,USA,Home & Garden,Roy Proctor,Jessica Gibson,21-12-2020,18-04-2025 09:41,6,1311.53,7869.18,Cancelled,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Focus father his who write summer."", ""ratings"": 3.7}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000606,North America,Canada,Electronics,Nicholas Francis,Shannon Hayden,30-05-2025,24-02-2025 19:24,8,298.35,2386.8,Returned,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Apple"", ""specs"": ""Middle subject impact little read control myself."", ""ratings"": 2.8}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000607,Africa,Nigeria,Sports,Jose Pierce,Jennifer Booth,02-08-2025,19-03-2025 23:42,4,350.94,1403.76,Completed,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Decathlon"", ""specs"": ""On sit put model soldier where good."", ""ratings"": 2.8}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000608,Europe,France,Clothing,Ryan Kennedy,Isaac Cuevas,29-01-2020,06-08-2025 07:47,8,220.45,1763.6,Returned,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Adidas"", ""specs"": ""Increase paper seven rule image beyond production."", ""ratings"": 2.8}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000609,South America,Chile,Electronics,Rhonda Welch,Patrick Morales,25-11-2021,12-03-2025 05:14,6,302.09,-1812.54,Completed,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Samsung"", ""specs"": ""Must hear though there story."", ""ratings"": 4.4}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000610,Europe,Germany,Clothing,Peter Thomas,Vanessa Watts,27-11-2021,12-06-2025 20:19,2,1968.65,3937.3,Completed,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""Light card floor month defense."", ""ratings"": 1.6}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000611,Asia,Japan,Clothing,David Baker,Michael Pearson,03-12-2022,05-03-2025 13:51,10,1943.46,19434.6,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Puma"", ""specs"": ""Southern network close hair threat car tree good."", ""ratings"": 4.3}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000612,Africa,Egypt,Sports,David Smith,Karen Hogan,04-02-2025,17-08-2025 13:24,10,1083.4,10834,Completed,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Pattern bed baby people actually end organization."", ""ratings"": 2.8}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000613,North America,Mexico,Clothing,Jennifer Meyers,Jennifer Rivera,2025-99-99,13-02-2025 05:58,4,411.55,1646.2,Cancelled,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Husband everybody lead hand."", ""ratings"": 2.7}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000614,Asia,UAE,Home & Garden,Jared Rogers,Daniel Chase,19-03-2021,03-02-2025 19:08,1,888.15,888.15,Pending,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Home Depot"", ""specs"": ""Believe foreign sound make western."", ""ratings"": 4.4}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000615,Africa,South Africa,Home & Garden,Evan Mcdonald,Melissa Hill,02-07-2025,25-04-2025 18:09,8,1269.63,10157.04,Cancelled,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Home Depot"", ""specs"": ""Structure enough film personal."", ""ratings"": 3.6}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000616,North America,Mexico,Electronics,Patrick Holt,Elizabeth Gonzalez,26-07-2024,24-02-2025 16:10,,469.34,469.34,Completed,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Dell"", ""specs"": ""Value final write institution through woman modern."", ""ratings"": 3.7}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000617,South America,Brazil,Home & Garden,Brian Howard,Donald Adams,25-11-2020,13-05-2025 20:31,8,509.6,4076.8,Pending,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Hotel player add just project also."", ""ratings"": 1.9}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
